function	ALC_19	ALC_20	CIR_18	CIR_19	ERR844085	ERR844086	IL_18	Met9_18	My_20	PR9_18	Pty_20	SRR2029458	SRR2029459	SRR2029460	SRR2071024	SRR2071075	SRR7135742	SRR7135743	V3_20	VT_20
RXN-8128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33	259.0	0.0	0.0	0.0	0.0
RXN-8130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33	259.0	0.0	0.0	0.0	0.0
RXN-8141	11515.5	27529.0	6760.5	21929.0	21661.83	107.0	4566.0	7301.5	34448.33	4421.5	28157.67	36520.88	29800.0	29575.88	273677.33	608622.69	72767.5	74574.0	15373.33	45716.0
RXN-8156	5987.0	10372.0	0.0	0.0	11182.0	3.0	0.0	393.0	0.0	568.0	0.0	0.0	0.0	0.0	7256.5	37969.5	6390.0	10969.0	0.0	0.0
RXN-8163	383.0	1566.0	0.0	0.0	1117.33	0.0	9.5	191.0	36.5	68.5	0.0	0.0	0.0	0.0	3211.0	3887.0	200.0	122.0	0.0	0.0
RXN-8166	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	9.44	16.0	2.44	1353.67	3909.33	3.0	959.0	1487.0	0.0
RXN-8186	770.0	2655.0	321.0	1312.0	552.0	15.0	1024.0	265.0	4152.0	183.5	1406.0	1281.0	1882.67	2672.0	32333.17	97749.17	29589.0	8391.0	6.0	0.0
RXN-8187	770.0	2655.0	321.0	1312.0	552.0	15.0	1024.0	265.0	4152.0	183.5	1406.0	1281.0	1882.67	2672.0	32333.17	97749.17	29589.0	8391.0	6.0	0.0
RXN-8340	21313.75	61566.34	13499.5	44782.0	99031.01	116610.34	11962.5	13972.66	43637.66	11610.0	62245.34	50506.97	48296.84	49096.54	561468.44	1388286.26	160819.93	155543.51	34918.28	91505.2
RXN-8342	10928.75	27191.67	6910.0	22591.5	29782.67	58283.67	6321.75	7107.83	23841.33	6221.0	31553.17	25183.36	24384.17	25166.94	240783.02	573752.85	83426.51	71961.42	2715.18	45740.4
RXN-8344	220.5	478.5	6375.5	21446.5	1309.67	87.0	2656.0	1143.0	17557.33	256.0	24521.67	22695.94	19116.67	20544.94	70443.18	158215.56	12017.84	25111.0	2169.75	45245.0
RXN-8348	11509.25	33554.84	7123.0	23147.5	65251.0	58572.01	9225.75	8551.16	26589.83	6769.0	43587.17	25931.02	26286.17	28313.92	347162.74	845138.19	97426.63	91616.09	20313.95	45850.8
RXN-8389	251.0	59.0	0.0	0.0	1772.0	62.0	0.0	0.0	0.0	33.0	21.0	937.5	2760.0	2422.0	17377.66	36210.17	2909.0	6158.34	2.93	24.4
RXN-8391	17960.5	56192.34	13630.0	45824.5	63168.51	443.68	11890.75	8629.16	40070.16	7116.5	59622.84	40967.06	38186.84	44811.79	445268.58	1222128.26	121501.66	123012.12	37622.85	46346.2
RXN-8505	38.0	40.0	123.0	87.0	1662.0	142.0	881.0	0.0	2436.0	0.0	162.0	67.5	86.5	446.5	822.67	919.83	0.0	12.0	38.0	24.4
RXN-8506	38.0	0.0	123.0	87.0	0.0	0.0	881.0	0.0	2436.0	0.0	162.0	64.0	39.0	402.0	563.0	285.0	0.0	0.0	38.0	0.0
RXN-8527	89.0	25.0	172.0	182.0	259.0	36.0	2653.5	310.0	2436.0	396.0	5667.0	129.0	394.67	1098.5	4553.67	14015.66	8528.0	10212.0	244.5	495.4
RXN-8529	308.5	16.0	6706.5	21555.0	13784.17	173671.67	5458.5	331.5	7788.5	73.5	28269.0	12976.05	12250.0	16022.54	52223.67	107695.72	10515.66	20084.84	4047.52	667.4
RXN-8562	0.0	0.0	0.0	0.0	426.33	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2577.33	4324.34	141.0	5.0	0.0	0.0
RXN-8580	0.0	6.0	40.0	110.0	1215.5	87.0	0.0	21.0	0.0	0.0	439.0	474.0	767.0	244.5	3476.0	5599.0	229.0	11.0	5.5	0.0
RXN-8581	0.0	6.0	40.0	110.0	1215.5	87.0	0.0	21.0	0.0	0.0	439.0	474.0	767.0	244.5	3476.0	5599.0	229.0	11.0	5.5	0.0
RXN-8626	0.0	0.0	0.0	0.0	2757.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	2143.3	5460.56	1496.88	612.0	72.38	0.0
RXN-8629	13775.0	51746.34	7934.5	24172.0	104051.17	1202.34	11312.75	13367.16	43954.99	11109.0	59800.01	43507.22	41698.51	43388.79	483625.5	1161944.15	146571.69	142848.93	27472.43	136389.6
RXN-863	0.0	0.0	0.0	0.0	0.0	15.34	0.0	0.0	0.0	0.0	0.0	69.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8630	0.0	0.0	0.0	5.0	1622.99	36.0	26.5	0.0	53.5	0.0	0.0	292.5	119.5	224.0	4315.66	8626.56	525.0	1699.34	1516.33	0.0
RXN-8631	18667.25	47579.34	7495.5	23847.0	56929.18	116249.67	9672.25	10097.66	42577.83	7517.0	35510.17	39092.3	37789.67	39497.45	393315.48	1001410.38	116963.71	114014.42	23744.32	90948.2
RXN-8638	1253.5	6284.5	93.0	113.0	22568.33	215.0	310.0	1973.0	64.66	822.5	328.34	3661.76	1738.0	2380.76	18425.25	48645.13	2032.5	2473.0	3410.94	0.0
RXN-864	38.0	0.0	123.0	87.0	0.0	23.01	881.0	0.0	2436.0	0.0	162.0	168.01	121.0	417.0	563.0	285.0	0.0	0.0	38.0	0.0
RXN-8641	0.0	0.0	0.0	0.0	4.67	0.0	0.0	0.0	0.0	0.0	0.0	72.0	13.0	114.5	1037.5	670.0	4.0	0.0	6.0	0.0
RXN-8643	271.0	1997.0	619.5	487.0	3383.0	120.0	2679.0	422.5	7792.0	217.0	7237.0	1566.94	1791.5	3816.44	56376.17	92975.5	8478.5	7259.0	2157.1	110.4
RXN-8648	0.0	0.0	0.0	0.0	426.33	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2577.33	4324.34	141.0	5.0	0.0	0.0
RXN-865	0.0	0.0	0.0	17.0	0.0	7.67	0.0	0.0	0.0	0.0	47.0	34.67	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8654	552.0	6155.0	49.0	60.0	39848.01	369.67	142.0	481.0	138.0	526.5	6215.0	188.17	414.0	691.58	78643.19	238853.09	16571.76	12382.35	20296.57	45232.2
RXN-8655	552.0	6155.0	49.0	60.0	39848.01	369.67	142.0	481.0	138.0	526.5	6215.0	188.17	414.0	691.58	78643.19	238853.09	16571.76	12382.35	20296.57	45232.2
RXN-8664	354.0	187.5	196.5	199.5	0.0	0.0	198.0	1002.5	14949.0	545.5	2907.0	11745.5	9680.5	8500.0	11660.5	11284.5	5299.0	9586.0	5.0	0.0
RXN-8665	1288.25	13622.0	720.5	1721.5	13273.16	89.0	4681.0	3713.0	21590.5	3559.0	15599.0	12585.19	13715.67	12061.44	69371.17	169487.84	32403.83	33208.33	2020.1	86.0
RXN-8667	10421.0	16303.0	6750.5	22689.0	17053.33	183.0	3868.75	2764.0	6993.0	1900.5	22437.5	12961.5	13491.17	15551.0	186162.67	456212.37	67608.0	43835.75	2396.0	86.0
RXN-8668	12284.5	36542.17	13530.5	44748.0	54311.01	58297.67	10640.75	9109.83	43343.33	6783.0	50715.17	50772.11	54601.17	51969.85	427149.11	1133159.15	117575.75	124489.26	24614.39	46235.8
RXN-8670	0.0	0.0	0.0	0.0	1020.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.5	0.0	0.0	0.0	0.0
RXN-8672	10085.0	13789.67	6630.0	21609.5	17568.67	124.0	3643.25	4585.83	19689.33	2429.0	24715.17	24237.94	20636.5	22196.44	123751.27	288774.41	35410.17	40314.42	2140.5	581.4
RXN-8673	10085.0	13789.67	6630.0	21609.5	17568.67	124.0	3643.25	4585.83	19689.33	2429.0	24715.17	24237.94	20636.5	22196.44	123751.27	288774.41	35410.17	40314.42	2140.5	581.4
RXN-8674	10085.0	13789.67	6630.0	21609.5	17568.67	124.0	3643.25	4585.83	19689.33	2429.0	24715.17	24237.94	20636.5	22196.44	123751.27	288774.41	35410.17	40314.42	2140.5	581.4
RXN-8748	21474.5	63301.17	6837.5	22664.0	27234.84	344.0	3936.25	7374.33	3810.83	9996.5	45994.67	12234.5	14935.84	18491.58	266274.45	739617.51	61728.67	86365.92	3356.93	45245.0
RXN-8759	752.5	2486.17	123.0	101.0	3101.0	149.01	2265.0	818.33	2453.0	868.0	6365.0	489.01	152.0	1045.66	65378.05	174250.49	7580.63	6094.0	2290.1	45740.4
RXN-8760	1360.5	3057.67	267.5	428.5	7202.0	58053.67	466.5	3118.83	17124.33	1197.5	3205.17	12639.61	10713.5	9684.1	84213.22	145690.41	12471.38	17396.0	2017.55	24.4
RXN-8762	1360.5	3057.67	267.5	428.5	9143.83	58149.67	466.5	3118.83	17124.33	1373.5	3205.17	12643.11	10754.5	9856.27	93984.07	157121.66	13598.38	17505.0	2150.05	24.4
RXN-8763	1952.5	3075.34	298.5	460.5	9034.33	58213.67	466.5	3707.16	17156.66	1966.5	3235.84	12805.11	10996.5	10172.77	86138.3	154219.49	12874.38	18339.0	3675.72	24.4
RXN-8764	815.5	2598.67	196.5	199.5	7160.5	58122.67	457.0	2045.83	14981.33	925.5	3111.67	12232.61	9793.5	8962.1	65260.72	116981.74	9329.88	16102.5	2046.55	24.4
RXN-8765	761.5	2828.0	267.5	428.5	7818.5	132.0	466.5	2566.5	17124.33	766.5	3205.17	12767.44	10953.5	9921.27	65841.07	101550.33	12497.13	16444.5	2094.43	24.4
RXN-8766	25.0	7.0	0.0	0.0	847.67	57909.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.33	7413.63	21636.03	1542.63	114.0	126.0	0.0
RXN-8767	0.0	0.0	0.0	0.0	627.67	57849.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	1695.3	8898.69	1000.13	0.0	71.0	0.0
RXN-8768	1385.5	3064.67	267.5	428.5	9297.83	58218.67	466.5	3118.83	17124.33	1549.5	3205.17	12643.11	10754.5	9856.27	95901.07	160341.0	13708.38	17607.0	2205.05	24.4
RXN-8769	9788.0	14066.67	6323.5	21476.5	24724.5	58231.34	1882.5	4199.33	17160.33	1823.0	18428.17	23364.78	19949.67	21683.1	127621.27	279447.56	32382.93	31637.51	7682.09	495.4
RXN-8770	9855.75	12972.17	6660.5	22138.0	28556.84	156.0	4531.5	3040.83	6801.5	2375.5	22565.0	11871.19	10633.67	14623.1	102328.38	270658.95	39576.3	27244.84	7987.41	471.0
RXN-8771	9624.0	12808.67	6323.5	21472.5	3911.5	57927.0	1833.5	4153.33	17129.33	1612.0	18407.17	23286.44	19843.0	20727.44	77861.77	172857.5	17361.5	28718.0	1828.42	0.0
RXN-8772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6149.0	0.0	0.0	0.0	50834.0	127005.0	5224.0	7008.0	19.0	0.0
RXN-8777	251.0	354.0	150.0	564.0	596.34	37.0	850.0	27.0	1104.0	84.0	817.0	21.0	180.67	320.0	75568.67	222485.02	6813.84	7374.84	21.33	471.0
RXN-8783	7529.0	16450.0	594.0	1092.0	5038.85	36.0	3937.5	1103.5	8926.5	1295.0	13236.5	2717.5	6292.17	7540.5	160463.51	363332.37	20004.51	29850.85	769.99	0.0
RXN-8792	0.0	81.0	0.0	0.0	687.0	0.0	4101.0	39.0	0.0	216.0	1371.0	1248.0	1341.0	303.0	47754.0	60846.0	7116.0	3295.5	466.5	0.0
RXN-8800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.33	475.0	0.0	0.0	0.0	0.0
RXN-8801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.33	475.0	0.0	0.0	0.0	0.0
RXN-8807	94.75	24.0	339.5	316.0	2248.34	165.0	291.25	21.0	156.33	39.0	5564.67	405.19	820.5	2391.94	35128.87	50543.5	3365.5	2735.25	1840.67	471.0
RXN-8818	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8836	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8850	676.5	1640.5	26.0	0.0	21823.5	140.0	49.0	908.0	0.0	628.0	0.0	678.94	467.0	639.77	72731.06	149038.97	6211.55	3298.17	984.62	0.0
RXN-8851	2897.0	306.67	0.0	0.0	2969.83	51.0	0.0	1207.33	0.0	721.0	0.0	610.5	54.0	28.5	16589.5	25017.33	14512.0	4602.0	6.0	0.0
RXN-8872	0.0	0.0	0.0	5.0	1622.99	36.0	26.5	0.0	53.5	0.0	0.0	292.5	119.5	224.0	4315.66	8626.56	525.0	1699.34	1516.33	0.0
RXN-8890	38.0	0.0	123.0	87.0	33.67	57849.0	881.0	0.0	2436.0	0.0	162.0	64.0	39.0	591.33	3062.0	5352.0	866.5	5.0	139.76	0.0
RXN-8891	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.33	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8947	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
RXN-8953	9.0	4.0	0.0	14.0	185.67	7.67	0.0	0.0	15.33	0.0	7.67	37.67	159.0	305.0	8562.5	32506.0	649.5	433.0	239.42	0.0
RXN-8956	34.0	9.0	62.0	64.0	191.0	36.0	34.0	155.5	0.0	0.0	46.0	514.0	519.5	838.0	310.0	7935.83	890.0	17.0	22.0	0.0
RXN-8960	1181.0	4866.5	6375.5	21412.5	974.0	0.0	1321.0	2636.5	19496.5	1092.5	18509.5	22425.5	19498.0	20444.5	24558.5	33250.0	6176.5	10246.0	115.5	0.0
RXN-8961	1253.0	5054.0	393.0	486.0	2145.5	33.67	2005.0	3482.0	32004.5	1109.0	6160.5	23883.67	20071.5	17459.5	34694.5	41369.5	11814.5	23505.0	123.0	0.0
RXN-8963	0.0	10.0	0.0	0.0	0.0	37.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8964	36.0	8.0	31.0	49.0	90.0	0.0	0.0	0.0	0.0	0.0	70.0	121.0	404.0	307.0	798.67	6129.83	350.0	38.0	11.0	0.0
RXN-8965	691.5	2388.5	369.0	261.0	1163.0	72.0	2675.5	1167.0	7359.83	492.0	7055.67	717.5	1310.0	1830.0	26984.17	38969.83	2606.0	3806.5	262.17	0.0
RXN-8966	38.0	0.0	123.0	87.0	0.0	0.0	881.0	110.0	2436.0	0.0	162.0	64.0	39.0	402.0	563.0	285.0	0.0	0.0	38.0	0.0
RXN-8974	0.0	10.0	0.0	0.0	0.0	37.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-8975	11235.75	33409.67	7026.0	23032.5	50632.33	341.67	6464.75	7367.83	23979.33	6042.5	31570.17	27191.86	24859.17	27413.85	313729.99	825661.14	98705.88	82626.25	22867.39	45740.4
RXN-8976	11235.75	33409.67	7026.0	23032.5	50675.33	58109.67	6464.75	7367.83	23979.33	6042.5	31570.17	27619.36	24859.17	27399.85	313844.99	826289.19	98599.38	82525.25	22858.39	45740.4
RXN-8987	74.0	8.0	154.0	136.0	90.0	0.0	881.0	110.0	2436.0	0.0	232.0	185.0	443.0	709.0	1361.67	6414.83	350.0	38.0	49.0	0.0
RXN-8988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1419.0	4046.0	0.0	0.0	0.0	0.0
RXN-8992	11186.75	33223.67	7026.0	23029.5	17891.17	58038.67	6464.75	7264.83	23979.33	5852.5	31570.17	27118.86	24592.17	26745.02	265609.76	717543.04	81553.0	77243.42	22303.08	45245.0
RXN-8999	11235.75	33409.67	7026.0	23032.5	51359.67	288.67	6474.25	7367.83	24015.83	6042.5	31570.17	27744.36	24859.17	27414.18	322320.95	843636.11	99381.35	83431.59	22963.72	45740.4
RXN-9003	11011.75	28543.67	7356.0	24235.5	37391.51	58171.67	7255.75	6989.83	28127.33	5725.0	32451.17	26979.86	25788.17	28767.77	270807.48	743159.52	99845.06	78490.76	21586.29	45245.0
RXN-9017	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9023	9500.75	17032.17	6278.0	21824.0	16184.67	134.0	3520.5	2587.33	4380.5	1758.0	22472.0	11866.69	9844.5	13561.52	193427.12	514921.85	63601.02	42418.17	9017.54	45159.0
RXN-9024	368.0	912.0	520.0	486.0	1282.0	336.0	1314.0	1691.0	32334.0	33.0	6037.0	23575.0	19622.0	17485.0	105575.17	217533.83	16964.5	27340.5	152.5	0.0
RXN-9025	12127.0	18371.68	6687.5	22562.5	47590.84	334.34	4474.5	5872.32	21939.0	4393.5	25724.5	24418.78	20877.67	24190.35	286409.61	788701.88	78152.19	59090.84	21198.55	135563.0
RXN-9028	0.0	0.0	0.0	0.0	508.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	7.5	0.0	7.0	89.0	7.0	0.0	0.0
RXN-9031	717.0	457.17	196.5	286.5	2157.0	0.0	500.5	2040.33	17242.33	670.5	3174.17	13131.5	10395.5	9670.0	80380.5	197603.5	13139.5	14321.0	52.27	24.4
RXN-9068	0.0	10.0	80.0	220.0	37.0	36.0	0.0	42.0	17.0	0.0	475.0	467.0	567.0	223.0	2108.0	3809.55	162.0	927.0	1487.0	0.0
RXN-9086	0.0	10.0	0.0	0.0	0.0	37.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9087	0.0	10.0	0.0	0.0	0.0	183.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9092	0.0	0.0	0.0	0.0	0.0	44.67	0.0	0.0	0.0	0.0	0.0	34.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9101	56.75	0.0	373.5	252.0	419.0	36.0	2257.5	0.0	2613.5	0.0	268.0	295.75	365.5	1233.0	16063.17	58823.38	816.5	1199.5	1649.0	0.0
RXN-9157	8613.0	44440.84	1096.5	2863.0	37728.84	481.0	11302.5	12913.16	17077.0	11762.0	63415.0	7270.82	11344.84	13939.32	440880.34	993579.49	96106.92	88617.17	20716.34	667.4
RXN-9160	6.5	574.5	40.0	110.0	605.0	0.0	2429.0	103.5	0.0	0.0	116.0	42.0	30.0	883.0	48089.41	145584.43	2583.5	10645.0	158.0	0.0
RXN-9190	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9191	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9204	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9205	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9217	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9220	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9222	11011.75	28543.67	7356.0	24235.5	37391.51	58171.67	7255.75	6989.83	28127.33	5725.0	32451.17	26979.86	25788.17	28767.77	270807.48	743159.52	99845.06	78490.76	21586.29	45245.0
RXN-9223	19055.0	38033.84	1221.5	3389.5	57606.18	116314.35	7539.5	6372.66	57258.16	3386.5	35446.34	39966.73	34992.5	29366.88	397387.98	1075969.84	129400.78	116624.18	18344.42	90490.0
RXN-9225	11002.75	26171.34	6997.0	22034.5	18685.67	73.0	5362.75	7622.16	22198.33	6033.0	37446.17	26732.63	22352.5	24633.88	124669.0	259852.59	35755.0	67840.59	2840.5	86.0
RXN-9227	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9229	11002.75	26171.34	6997.0	22034.5	18685.67	73.0	5353.25	7622.16	22161.83	6033.0	37446.17	26732.63	22352.5	24633.88	121728.0	256389.59	35644.0	67819.59	2840.5	86.0
RXN-9230	11011.75	28543.67	7356.0	24235.5	37391.51	58171.67	7255.75	6989.83	28127.33	5725.0	32451.17	26979.86	25788.17	28767.77	270807.48	743159.52	99845.06	78490.76	21586.29	45245.0
RXN-9231	19055.0	38033.84	1221.5	3389.5	57606.18	116314.35	7539.5	6372.66	57258.16	3386.5	35446.34	39966.73	34992.5	29366.88	397387.98	1075969.84	129400.78	116624.18	18344.42	90490.0
RXN-9233	11002.75	26171.34	6997.0	22034.5	18685.67	73.0	5362.75	7622.16	22198.33	6033.0	37446.17	26732.63	22352.5	24633.88	124669.0	259852.59	35755.0	67840.59	2840.5	86.0
RXN-9235	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9237	11002.75	26171.34	6997.0	22034.5	18685.67	73.0	5353.25	7622.16	22161.83	6033.0	37446.17	26732.63	22352.5	24633.88	121728.0	256389.59	35644.0	67819.59	2840.5	86.0
RXN-9238	19055.0	38033.84	1221.5	3389.5	57606.18	116314.35	7539.5	6372.66	57258.16	3386.5	35446.34	39966.73	34992.5	29366.88	397387.98	1075969.84	129400.78	116624.18	18344.42	90490.0
RXN-9240	11002.75	26171.34	6997.0	22034.5	18685.67	73.0	5362.75	7622.16	22198.33	6033.0	37446.17	26732.63	22352.5	24633.88	124669.0	259852.59	35755.0	67840.59	2840.5	86.0
RXN-9242	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9296	0.0	0.0	0.0	0.0	29.0	57995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.83	2978.0	62.0	17.0	0.0	0.0
RXN-9310	400.0	1566.0	0.0	3.0	9820.33	86.0	0.0	281.0	0.0	68.5	0.0	59.0	0.0	16.0	9203.0	30124.55	12828.0	4378.0	0.6	495.4
RXN-9311	400.0	10322.0	330.0	1242.0	264.0	60.0	1094.0	2433.0	4152.0	3121.0	1301.0	1145.0	826.67	1764.0	31988.17	110892.17	21248.0	18683.0	200.0	0.0
RXN-9349	0.0	0.0	0.0	0.0	121.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9358	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9359	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9360	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9361	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9362	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9363	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9365	1155.0	3191.0	150.0	603.0	13171.5	58020.0	1060.0	434.0	1135.0	498.5	853.0	1380.5	1509.34	2855.41	80169.86	225258.7	26973.91	12561.83	5938.48	495.4
RXN-9366	12180.75	36588.17	7345.5	23324.0	51802.67	116200.34	7543.75	8632.33	41451.83	6358.0	34645.67	39069.97	34597.17	35857.04	343110.91	829659.73	106453.55	100530.42	22604.56	45764.8
RXN-9380	9651.0	10716.67	31.0	142.0	2063.67	94.67	23.0	2597.33	1930.33	1900.0	464.67	701.67	1265.0	1504.58	17694.25	59440.88	18161.42	11072.0	6145.06	0.0
RXN-9382	1335.75	14635.0	6926.5	22861.0	20530.83	338.0	3286.75	3748.5	9549.66	4131.0	34378.84	14156.63	15274.17	20430.46	186342.38	399655.3	53133.75	49653.42	4398.21	581.4
RXN-9397	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9407	0.0	0.0	0.0	0.0	900.0	27.0	9.5	0.0	36.5	0.0	0.0	7.0	0.0	0.0	3383.0	3827.0	111.0	21.0	0.0	0.0
RXN-9409	0.0	0.0	0.0	0.0	900.0	27.0	9.5	0.0	36.5	0.0	0.0	7.0	0.0	0.0	3383.0	3827.0	111.0	21.0	0.0	0.0
RXN-9412	38.0	0.0	123.0	92.0	190.5	108.0	881.0	0.0	2436.0	0.0	162.0	125.5	198.0	402.0	1150.5	3510.0	89.0	112.0	70.5	0.0
RXN-9413	38.0	0.0	123.0	92.0	190.5	108.0	881.0	0.0	2436.0	0.0	162.0	125.5	198.0	402.0	1150.5	3510.0	89.0	112.0	70.5	0.0
RXN-9464	38.0	0.0	123.0	92.0	190.5	108.0	881.0	0.0	2436.0	0.0	162.0	125.5	198.0	402.0	1150.5	3510.0	89.0	112.0	70.5	0.0
RXN-9475	0.0	0.0	0.0	0.0	426.33	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2577.33	4324.34	141.0	5.0	0.0	0.0
RXN-9476	0.0	0.0	0.0	0.0	426.33	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2577.33	4324.34	141.0	5.0	0.0	0.0
RXN-9514	30634.5	106479.34	22631.5	71197.0	178744.34	117803.02	27922.25	20737.16	77172.98	16719.0	144959.02	75906.92	85869.36	91134.96	1595044.88	4017067.99	316157.74	319596.12	81021.79	138866.6
